Tweet,Polarity,Subjectivity
"@mattletiss7 Check Erin's scary report from inside the hospital in NYC - 2020. People without covid where put on ventilator, and died.

@joerogan @elonmusk #nurseerin #ventilator #covid19 #corona #fauci #who #vaccine #pfizer #billgates #Tedros #Adhanom

https://t.co/ek2yIJCML6",-0.5,1.0
"@ChrisGriscom on the #corona #virus #COVID19: 
https://t.co/bDpocYuzxH",0.0,0.0
"RT @dsureshkumar: 527 patients test positive for #COVID19 in Tamil Nadu today (April 18). Here is the update. 

#Corona https://t.co/MjZyA9…",0.22727272727272727,0.5454545454545454
#Delhi #Health bulletin 18 April 2023 today 1537 #Covid19 cases in registered. Positivity rate stands at 26.54%. 2 deaths reported where the primary cause is #Corona https://t.co/zrVbBT19Qi,0.4,0.5
"1537🔺️ new cases with 794 recoveries and 5 deaths reported in Delhi today.
@124Thunderbolt @KP01011 @mravi39512029 @outbreak_india 
#corona #covid19 #CovidIsntOver  #xbb.1.16 https://t.co/ojUc2Z1ziO",0.13636363636363635,0.45454545454545453
RT @dustyblackfox: Plandemic 3: The Great Awakening TEASER https://t.co/1odNFPtF5N #PLandemie #Plandemic #Scamdemic #GreatReset #Agenda2030…,0.8,0.75
Plandemic 3: The Great Awakening TEASER https://t.co/1odNFPtF5N #PLandemie #Plandemic #Scamdemic #GreatReset #Agenda2030 #ID2020 #ClimateScam #Covid19 #Covid1984 #Corona #SarsCovFlu #JailTheDavosClowns,0.8,0.75
"RT @dsureshkumar: 527 patients test positive for #COVID19 in Tamil Nadu today (April 18). Here is the update. 

#Corona https://t.co/MjZyA9…",0.22727272727272727,0.5454545454545454
How do we regulate undomesticated animals? #COVID19 #covid #corona,0.0,0.0
"#BombshellSenate GOP report: #COVID19 leaked from #Wuhanlab where US funded gain-of-function research

#Coronavirus #Covid #Corona https://t.co/xkU9zkTSTv https://t.co/s5UO1Alrjm",0.0,0.0
"RT @dsureshkumar: 527 patients test positive for #COVID19 in Tamil Nadu today (April 18). Here is the update. 

#Corona https://t.co/MjZyA9…",0.22727272727272727,0.5454545454545454
"527 patients test positive for #COVID19 in Tamil Nadu today (April 18). Here is the update. 

#Corona https://t.co/MjZyA94LFd",0.22727272727272727,0.5454545454545454
"547🔺️new cases with 235 recoveries and 2 deaths reported in Rajasthan today.
@124Thunderbolt @KP01011 @ANI @Gurkira40813159 @iamSandeepR @NhmRJOfficial 
#corona #covid19  #xbb.1.16 https://t.co/6LHQpEYGQg",0.0,0.0
"RT @bsindia: Over 430% rise in active #Covid cases in #Delhi since March-end, according to data.

https://t.co/gySEszPiQb
#Covid19 #corona…",-0.13333333333333333,0.6
"#Corona Info for #Nepal:
New Cases: 105
Today Recovery: 85
Today Deaths: 2
Total Active Cases: 397
Total Cases: 1002346
Total Recovery: 989924
Total Deaths: 12025
#Coronavirus  #Covid19 #Covid_19 #SARSCoV2 #StaySafe 

Source: 'CoronaTrackerNepal_bot' #Telegram.",0.0005050505050505036,0.6757575757575758
"RT @bsindia: Over 430% rise in active #Covid cases in #Delhi since March-end, according to data.

https://t.co/gySEszPiQb
#Covid19 #corona…",-0.13333333333333333,0.6
"Over 430% rise in active #Covid cases in #Delhi since March-end, according to data.

https://t.co/gySEszPiQb
#Covid19 #corona #India #CovidIndia https://t.co/Wx7P5NWHJG",-0.13333333333333333,0.6
"Coronavirus Covid-19  Most Impacted Countries - New Confirmed Cases
4/17/2023

More insights:
https://t.co/2y5PnwhINl

#coronavirus #COVID19  #COVID2019 #COVID2020 #COVID19Pandemic #CoronaUpdate #CoronavirusOutbreak #Covid19usa #Covid_19 #corona #covid19us #covid19uk https://t.co/zTcZ4R8j9X",0.3840909090909091,0.6136363636363636
"Coronavirus Covid-19  Most Impacted Countries - Total Cases
4/17/2023

More insights:
https://t.co/2y5PnwhINl

#coronavirus #COVID19  #COVID2019 #COVID2020 #COVID19Pandemic #CoronaUpdate #CoronavirusOutbreak #Covid19usa #Covid_19 #corona #covid19us #covid19uk https://t.co/EtPnXeByAN",0.3333333333333333,0.5833333333333334
"Coronavirus Covid-19  World Map for New Cases per 1 million of citizens
4/17/2023

More insights:
https://t.co/2y5PnwhINl

#coronavirus #COVID19  #COVID2019 #COVID2020 #COVID19Pandemic #CoronaUpdate #CoronavirusOutbreak #Covid19usa #Covid_19 #corona #covid19us #covid19uk https://t.co/qPfj4SXab8",0.3181818181818182,0.4772727272727273
"India: 7,633 new Coronavirus cases, 61,233 active cases, 11 deaths in 24 hours

#thefreespeechmediareality #media #news #localnews #currentaffairs #covid #covid19 #covidcases #corona #coronavirus #infection #india #disease #health #healthnews #india

https://t.co/oZE459LqFz",0.001515151515151511,0.5272727272727272
"Coronavirus Covid-19  World Daily Report
4/17/2023

More insights:
https://t.co/2y5PnwhINl

#coronavirus #COVID19  #COVID2019 #COVID2020 #COVID19Pandemic #CoronaUpdate #CoronavirusOutbreak #Covid19usa #Covid_19 #corona #covid19us #covid19uk https://t.co/gvAYuUCxDg",0.25,0.25
"RT @vohrabs: Any guidelines on masks, tests, markets, public transport as well as treatment of #Corona #COVID19 in Delhi ?

@ArvindKejriwal…",0.0,0.06666666666666667
"Any guidelines on masks, tests, markets, public transport as well as treatment of #Corona #COVID19 in Delhi ?

@ArvindKejriwal @LtGovDelhi @Saurabh_MLAgk @AtishiAAP @htdelhi @TOIDelhi @DilliTak
@JagranNews @NavbharatTimes https://t.co/XzOavczMEx",0.0,0.06666666666666667
"#Corona Info for #USA:
New Cases: 2079
Today Recovery: 17203
Today Deaths: 13
Total Active Cases: 979986
Total Cases: 106475031
Total Recovery: 104336790
Total Deaths: 1158255
#Coronavirus  #Covid19 #Covid_19 #SARSCoV2 #StaySafe 

Source: 'CoronaTrackerNepal_bot' #Telegram.",0.0005050505050505036,0.6757575757575758
"#Corona Info for #USA:
New Cases: 1984
Today Recovery: 17089
Today Deaths: 12
Total Active Cases: 980006
Total Cases: 106474936
Total Recovery: 104336676
Total Deaths: 1158254
#Coronavirus  #Covid19 #Covid_19 #SARSCoV2 #StaySafe 

Source: 'CoronaTrackerNepal_bot' #Telegram.",0.0005050505050505036,0.6757575757575758
"#Corona Info for #USA:
New Cases: 1756
Today Recovery: 16400
Today Deaths: 12
Total Active Cases: 980318
Total Cases: 106474559
Total Recovery: 104335987
Total Deaths: 1158254
#Coronavirus  #Covid19 #Covid_19 #SARSCoV2 #StaySafe 

Source: 'CoronaTrackerNepal_bot' #Telegram.",0.0005050505050505036,0.6757575757575758
"RT @krishna444_test: #Corona Info for #USA:
New Cases: 1579
Today Recovery: 14593
Today Deaths: 12
Total Active Cases: 981326
Total Cases:…",0.0007575757575757555,0.6386363636363637
"#Corona Info for #USA:
New Cases: 1579
Today Recovery: 14593
Today Deaths: 12
Total Active Cases: 981326
Total Cases: 106473750
Total Recovery: 104334180
Total Deaths: 1158244
#Coronavirus  #Covid19 #Covid_19 #SARSCoV2 #StaySafe 

Source: 'CoronaTrackerNepal_bot' #Telegram.",0.0005050505050505036,0.6757575757575758
"#Corona Info for #USA:
New Cases: 882
Today Recovery: 6499
Today Deaths: 5
Total Active Cases: 983136
Total Cases: 106467387
Total Recovery: 104326086
Total Deaths: 1158165
#Coronavirus  #Covid19 #Covid_19 #SARSCoV2 #StaySafe 

Source: 'CoronaTrackerNepal_bot' #Telegram.",0.0005050505050505036,0.6757575757575758
"@ChrisGriscom on the #corona #virus #COVID19: 
https://t.co/bDpocYu1I9",0.0,0.0
"RT @TheRabbit2022: @ClareCraigPath @JohnBoweActor Check this, scary report from inside the hospital in NYC. People without covid where put…",-0.5,1.0
"RT @TheRabbit2022: @ClareCraigPath @JohnBoweActor Check this, scary report from inside the hospital in NYC. People without covid where put…",-0.5,1.0
"Leap to faith!
#Human hope wears it and #shares it

Oh, did we mentioned this #fashion #style is extraordinary?
#beautiful #beauty #corona #coronavirus #covid #covid19 #covid19news #covid_19 #depression #fashion #like #follow #healing #instagood #love #mentalhealth #staysafe #rt https://t.co/GUdODrP3lO",0.42083333333333334,0.675
"RT @BerkerDalmis: Gm #Nft Fam ☕️🦋☮️

I minted my first work at the Foundation @withFND 

I witnessed moments of how the Corona virus affect…",0.25,0.3333333333333333
"#covid19 #covid #corona #vaccine #coronavirus #sarscov2 #pandemic #virus #wuhan #flu #bioweapon #disease
.

“Kyna’s mom sobbed as the line went dead.”

.
Buy now! Paperback or $2.99 eBook https://t.co/qjxyJ74t3n",-0.25,0.4
"Corona Virus Remedies 2023 
Watch both the parts completely &amp; Share it to the maximum people. 

https://t.co/YIUMmPgWVI 
https://t.co/mrlzyFD0cL 

#coronavirus
#coronavirusvaccine
#corona
#virus
#coronahomeremedies
#covid
#covid19
#coronanews
#CoronaUpdate https://t.co/ogAelokcWQ",0.1,0.4
"The family of a 35-year-old man in the Indian state of Madhya Pradesh had the shock of their lives when he showed up at their house, two years after they performed his last rites.

https://t.co/FudSdyCSCO

#India #Covid #Covid19 #Corona #Coronavirus https://t.co/bnjUKimUbr",0.0,0.06666666666666667
"Covid cases on the rise, people must wear masks at public places: SAS Nagar DC Aashika Jain  https://t.co/xFLSRtUvY3

#AashikaJain #IAS #DC #DeputyCommissioner #SASNagar #FaceMasks #Punjab #CoronaCases #CovidCases #Coronavirus #COVID19 #Corona #Covid",0.0,0.06666666666666667
"RT @dsureshkumar: 521 patients test positive for #COVID19 in Tamil Nadu today (April 17). Here is the update. 

#Corona https://t.co/7yXSYj…",0.22727272727272727,0.5454545454545454
"521 patients test positive for #COVID19 in Tamil Nadu today (April 17). Here is the update. 

#Corona https://t.co/7yXSYjKf3d",0.22727272727272727,0.5454545454545454
"RT @TheRabbit2022: @ClareCraigPath @JohnBoweActor Check this, scary report from inside the hospital in NYC. People without covid where put…",-0.5,1.0
"#Corona Info for #Nepal:
New Cases: 63
Today Recovery: 60
Today Deaths: 1
Total Active Cases: 379
Total Cases: 1002241
Total Recovery: 989839
Total Deaths: 12023
#Coronavirus  #Covid19 #Covid_19 #SARSCoV2 #StaySafe 

Source: 'CoronaTrackerNepal_bot' #Telegram.",0.0005050505050505036,0.6757575757575758
"RT @MagicalUnicorns: Purple and Gold Agate All-Over Print Face Mask #corona #virus #covid19 #social #distancing,  https://t.co/lmmxQbObj4",0.03333333333333333,0.06666666666666667
"RT @MySalemCity: #Salem #Corona #coronavirus #COVID19 #tamilnadu #mask 

Follow me @MySalemCity https://t.co/QCijs57Yx6",0.0,0.0
"#MiddayNews |

India records 9,111 new Covid-19 cases, active tally at 60,313

#Covid19 #India #CovidUpdate #Corona 

https://t.co/tbkTNXFePN",0.001515151515151511,0.5272727272727272
"RT @MySalemCity: #Salem #Corona #coronavirus #COVID19 #tamilnadu #mask 

Follow me @MySalemCity https://t.co/QCijs57Yx6",0.0,0.0
"#Salem #Corona #coronavirus #COVID19 #tamilnadu #mask 

Follow me @MySalemCity https://t.co/QCijs57Yx6",0.0,0.0
"#maharashtra #pune #xbb116variant #corona #covid19
Pune discovers new, highly infectious COVID-19 variant
The country is currently facing a surge in COVID-19 cases due to the emergence of a new variant named 'XBB
https://t.co/Znv5d2MjLI",0.06154545454545455,0.44481818181818183
"India recorded a single-day increase of 10,158 Coronavirus cases, the highest number in nearly eight months, according to data updated by the Union Health Ministry.

#Indian #Corona #COVID19 

https://t.co/zzCyIweTPR",0.1,0.4
"https://t.co/pZ9noUZ77V
Game Name: Virus Crasher
Game Company: Fun Best Games
#ergameonline #games  #gamer  #gaming  #game #virus #corona #coronavirus #covid19",0.019999999999999997,0.34
"Coronavirus Covid-19  Most Impacted Countries - Total Cases
4/16/2023

More insights:
https://t.co/2y5PnwhINl

#coronavirus #COVID19  #COVID2019 #COVID2020 #COVID19Pandemic #CoronaUpdate #CoronavirusOutbreak #Covid19usa #Covid_19 #corona #covid19us #covid19uk https://t.co/5WENuDicQ1",0.3333333333333333,0.5833333333333334
"After registering over 10,000 Covid cases for four consecutive days, India on Monday reported 9,111 new infections in the country

https://t.co/Db32wk6Tlg

#covid #corona #health #covid19 #infection #virus #india",0.13636363636363635,0.45454545454545453
"Coronavirus Covid-19  Most Impacted Countries - New Confirmed Cases
4/16/2023

More insights:
https://t.co/2y5PnwhINl

#coronavirus #COVID19  #COVID2019 #COVID2020 #COVID19Pandemic #CoronaUpdate #CoronavirusOutbreak #Covid19usa #Covid_19 #corona #covid19us #covid19uk https://t.co/sTLhFFV9A8",0.3840909090909091,0.6136363636363636
"Corona Virus Remedies 2023
Watch Completely - 
👇👇👇👇👇👇👇👇👇
https://t.co/YIUMmPgWVI 

Share this video to the Maximum people. 
#coronavirus
#coronavirusvaccine
#corona
#virus
#covid
#covid19
#coronanews
#coronaupdate https://t.co/RWUyY00btG",0.1,0.4
"Long Covid severity may be similar to flu: Study
#ECCMID #Sakshipostupdates #Coronavirus #Corona #Covid #Vaccination #Covid19 #Covidvaccine #Covidindia #Covidcases #Covaxin
https://t.co/YGTijyb8Ly",-0.025,0.4
"@ClareCraigPath @JohnBoweActor Check this, scary report from inside the hospital in NYC. People without covid where put on ventilator, and died.

#nurseerin #ventilator #covid19 #corona #fauci #who #vaccine #pfizer

https://t.co/ek2yIJCeVy",-0.5,1.0
"India reports 9,111 new Covid cases, 60,313 active cases, 27 deaths in 24 hours

#thefreespeechmediareality #media #news #localnews #currentaffairs #covid #covid19 #covidcases #corona #infection #india #disease #health #healthnews #india

https://t.co/bXJCESj2sc",0.001515151515151511,0.5272727272727272
"Coronavirus Covid-19  World Map for New Cases per 1 million of citizens
4/16/2023

More insights:
https://t.co/2y5PnwhINl

#coronavirus #COVID19  #COVID2019 #COVID2020 #COVID19Pandemic #CoronaUpdate #CoronavirusOutbreak #Covid19usa #Covid_19 #corona #covid19us #covid19uk https://t.co/rIEXbsNVpa",0.3181818181818182,0.4772727272727273
